DATE,Lot Code,Film Manufacturer,PO,Machine,Master Roll 1,Master Roll 2,Weight,Tested By,Lane,Pressure1,Pressure2,Pressure3,Pressure4,Pressure5,Pressure6,PressureAverage,PressureMIN,PressureMAX
2025-03-07,270295,TKT,270295,Machine 1,12A-2A,11A-3A,2.0 OZ,MAYRA A,1,1434.0,1298,1467.0,,,,1399.67,1298,1467
2025-03-07,270295,TKT,270295,Machine 1,12A-2A,11A-3A,2.0 OZ,MAYRA A,2,1496.0,1555,896.0,,,,1315.67,896,1555
2025-03-07,270295,TKT,270295,Machine 1,12A-2A,11A-3A,2.0 OZ,MAYRA A,3,1473.0,1354,974.0,,,,1267.0,974,1473
2025-03-07,270295,TKT,270295,Machine 1,12A-2A,11A-3A,2.0 OZ,MAYRA A,4,1433.0,1601,955.0,,,,1329.67,955,1601
2025-03-07,270295,TKT,270295,Machine 1,12A-2A,11A-3A,2.0 OZ,MAYRA A,5,1570.0,1512,1252.0,,,,1444.67,1252,1570
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,11,1533.0,1567,1601.0,,,,1567.0,1533,1601
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,12,1592.0,1581,1595.0,,,,1589.33,1581,1595
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,7,1604.0,1601,1354.0,,,,1519.67,1354,1604
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,1,1517.0,1531,1379.0,,,,1475.67,1379,1531
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,2,1490.0,1427,1517.0,,,,1478.0,1427,1517
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,3,1274.0,1368,1394.0,,,,1345.33,1274,1394
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,4,1538.0,1278,1301.0,,,,1372.33,1278,1538
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,5,1555.0,1553,1600.0,,,,1569.33,1553,1600
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,6,1314.0,1557,1320.0,,,,1397.0,1314,1557
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,2,1601.0,1559,1605.0,,,,1588.33,1559,1605
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,8,834.0,1569,1492.0,,,,1298.33,834,1569
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,9,1431.0,1488,1387.0,,,,1435.33,1387,1488
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,10,1537.0,1451,1601.0,,,,1529.67,1451,1601
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,11,1358.0,1509,1420.0,,,,1429.0,1358,1509
2025-03-06,270294,TKT,270294,Machine 2,42A-1B,42A-2B,2.0 OZ,MAYRA A,12,1405.0,1361,1393.0,,,,1386.33,1361,1405
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,1,1606.0,1604,1354.0,,,,1521.33,1354,1606
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,3,1607.0,1567,1532.0,,,,1568.67,1532,1607
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,4,1594.0,1604,1584.0,,,,1594.0,1584,1604
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,9,1603.0,1484,1519.0,,,,1535.33,1484,1603
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,10,1375.0,1245,1604.0,,,,1408.0,1245,1604
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,4,1340.0,1388,898.0,,,,1208.67,898,1388
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,8,1604.0,1507,1456.0,,,,1522.33,1456,1604
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,9,1270.0,1437,1307.0,,,,1338.0,1270,1437
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,6,1407.0,1603,1588.0,,,,1532.67,1407,1603
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,2,1362.0,1330,1276.0,,,,1322.67,1276,1362
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,3,1534.0,1343,1416.0,,,,1431.0,1343,1534
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,5,1321.0,1433,1542.0,,,,1432.0,1321,1542
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,6,1475.0,1428,1299.0,,,,1400.67,1299,1475
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,1,1334.0,1346,1597.0,,,,1425.67,1334,1597
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,7,1269.0,1604,1467.0,,,,1446.67,1269,1604
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,8,1418.0,1512,1373.0,,,,1434.33,1373,1512
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,10,1605.0,1562,1312.0,,,,1493.0,1312,1605
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,7,1606.0,1605,1605.0,,,,1605.33,1605,1606
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,11,1483.0,1576,1360.0,,,,1473.0,1360,1576
2025-03-06,20250109,Hong Kong,271446,Machine 1,74,,2.0 OZ,MAYRA A,12,1358.0,1321,1128.0,,,,1269.0,1128,1358
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,1,1441.0,1464,1436.0,,,,1447.0,1436,1464
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,2,1607.0,1421,1428.0,,,,1485.33,1421,1607
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,3,1605.0,1602,1155.0,,,,1454.0,1155,1605
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,4,1603.0,1435,1222.0,,,,1420.0,1222,1603
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,5,1605.0,1295,1479.0,,,,1459.67,1295,1605
2025-03-06,270294,TKT,270294,Machine 1,41A-2A,41A-2B,2.0 OZ,MAYRA A,6,1606.0,1496,1533.0,,,,1545.0,1496,1606
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,5,1525.0,1602,1388.0,,,,1505.0,1388,1602
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,7,1590.0,1000,1605.0,,,,1398.33,1000,1605
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,7,1607.0,1564,1602.0,,,,1591.0,1564,1607
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,2,1356.0,896,1437.0,,,,1229.67,896,1437
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,6,1011.0,1361,1509.0,,,,1293.67,1011,1509
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,7,1586.0,1525,1294.0,,,,1468.33,1294,1586
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,8,1022.0,1141,883.0,,,,1015.33,883,1141
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,9,1467.0,1379,1189.0,,,,1345.0,1189,1467
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,10,1206.0,1510,1238.0,,,,1318.0,1206,1510
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,11,1225.0,1084,1605.0,,,,1304.67,1084,1605
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,12,1551.0,1378,1530.0,,,,1486.33,1378,1551
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,1,1373.0,1282,757.0,,,,1137.33,757,1373
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,8,1506.0,1605,1605.0,,,,1572.0,1506,1605
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,4,1358.0,1368,1390.0,,,,1372.0,1358,1390
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,4,1436.0,1516,1544.0,,,,1498.67,1436,1544
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,5,1562.0,1345,1116.0,,,,1341.0,1116,1562
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,6,1450.0,1445,773.0,,,,1222.67,773,1450
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,8,1570.0,1388,1421.0,,,,1459.67,1388,1570
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,9,1501.0,1305,1385.0,,,,1397.0,1305,1501
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,10,1083.0,1432,1422.0,,,,1312.33,1083,1432
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,11,1173.0,1513,1092.0,,,,1259.33,1092,1513
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,12,1516.0,1529,1561.0,,,,1535.33,1516,1561
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,5,873.0,911,1150.0,,,,978.0,873,1150
2025-03-06,270294,TKT,270294,Machine 2,39A-2B,41A-1A,2.0 OZ,MAYRA A,3,1241.0,1298,1482.0,,,,1340.33,1241,1482
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,3,1603.0,1157,1605.0,,,,1455.0,1157,1605
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,5,1597.0,1406,1395.0,,,,1466.0,1395,1597
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,2,1494.0,1516,1453.0,,,,1487.67,1453,1516
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,9,1598.0,1605,1515.0,,,,1572.67,1515,1605
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,10,1603.0,1514,1604.0,,,,1573.67,1514,1604
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,11,1586.0,1607,1505.0,,,,1566.0,1505,1607
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,1,1514.0,1604,1586.0,,,,1568.0,1514,1604
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,2,1389.0,1459,1465.0,,,,1437.67,1389,1465
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,3,1358.0,1508,1588.0,,,,1484.67,1358,1588
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,4,1564.0,1462,1605.0,,,,1543.67,1462,1605
2025-03-06,270294,TKT,270294,Machine 1,43A-1A,42A-3B,2.0 OZ,MAYRA A,12,1602.0,1603,1601.0,,,,1602.0,1601,1603
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,6,1469.0,1054,1605.0,,,,1376.0,1054,1605
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,8,1362.0,1502,1522.0,,,,1462.0,1362,1522
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,9,1498.0,1128,1367.0,,,,1331.0,1128,1498
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,10,1523.0,1553,1504.0,,,,1526.67,1504,1553
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,11,1578.0,1522,1529.0,,,,1543.0,1522,1578
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,12,1503.0,1508,1400.0,,,,1470.33,1400,1508
2025-03-06,270294,TKT,270294,Machine 2,38A-3A,39A-1A,2.0 OZ,MAYRA A,7,1546.0,1455,1470.0,,,,1490.33,1455,1546
2025-03-06,270294,TKT,270294,Machine 1,39A-1B,39A-2A,2.0 OZ,MAYRA A,1,1299.0,1403,1323.0,,,,1341.67,1299,1403
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,6,1412.0,1496,1057.0,,,,1321.67,1057,1496
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,2,1445.0,1512,1467.0,,,,1474.67,1445,1512
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,3,1499.0,1328,1440.0,,,,1422.33,1328,1499
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,4,1516.0,1371,1398.0,,,,1428.33,1371,1516
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,5,1600.0,1340,1513.0,,,,1484.33,1340,1600
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,9,1450.0,1216,1607.0,,,,1424.33,1216,1607
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,7,1603.0,1601,1538.0,,,,1580.67,1538,1603
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,8,1496.0,1408,1582.0,,,,1495.33,1408,1582
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,10,1337.0,1596,158.0,,,,1030.33,158,1596
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,12,1604.0,1410,1057.0,,,,1357.0,1057,1604
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,1,1538.0,1459,1591.0,,,,1529.33,1459,1591
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,3,1603.0,1602,1602.0,,,,1602.33,1602,1603
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,11,1595.0,1542,1334.0,,,,1490.33,1334,1595
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,10,1594.0,1047,1603.0,,,,1414.67,1047,1603
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,9,1461.0,1443,1103.0,,,,1335.67,1103,1461
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,8,1602.0,1561,1601.0,,,,1588.0,1561,1602
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,7,1605.0,1604,1569.0,,,,1592.67,1569,1605
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,1,1509.0,1601,1363.0,,,,1491.0,1363,1601
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,6,1397.0,1494,1603.0,,,,1498.0,1397,1603
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,5,1501.0,1500,1371.0,,,,1457.33,1371,1501
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,4,1454.0,1603,910.0,,,,1322.33,910,1603
2025-03-05,256118,TKT,256118,Machine 1,47A-1A,47A-1B,2.0 OZ,MAYRA A,2,1499.0,1604,1533.0,,,,1545.33,1499,1604
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,12,1157.0,1049,1386.0,,,,1197.33,1049,1386
2025-03-05,256118,TKT,256118,Machine 2,47A-2B,48A-2B,2.0 OZ,MAYRA A,11,1333.0,1598,1366.0,,,,1432.33,1333,1598
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,7,1362.0,1210,1532.0,,,,1368.0,1210,1532
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,1,1212.0,1005,1029.0,,,,1082.0,1005,1212
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,1,1260.0,1242,1017.0,,,,1173.0,1017,1260
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,12,1442.0,1384,1557.0,,,,1461.0,1384,1557
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,11,1454.0,1249,1601.0,,,,1434.67,1249,1601
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,10,1297.0,1605,862.0,,,,1254.67,862,1605
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,9,1588.0,1596,1406.0,,,,1530.0,1406,1596
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,8,1536.0,1606,1141.0,,,,1427.67,1141,1606
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,6,1605.0,996,1043.0,,,,1214.67,996,1605
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,5,1025.0,1168,1257.0,,,,1150.0,1025,1257
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,4,1507.0,1504,1030.0,,,,1347.0,1030,1507
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,3,1286.0,1342,1353.0,,,,1327.0,1286,1353
2025-03-05,256118,TKT,256118,Machine 2,46A-1B,46A-1A,2.0 OZ,MAYRA A,2,1130.0,947,770.0,,,,949.0,770,1130
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,2,1174.0,1202,1363.0,,,,1246.33,1174,1363
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,12,1599.0,1488,1608.0,,,,1565.0,1488,1608
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,10,1550.0,1411,1528.0,,,,1496.33,1411,1550
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,9,1227.0,1601,1137.0,,,,1321.67,1137,1601
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,8,1596.0,1607,1555.0,,,,1586.0,1555,1607
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,7,1428.0,1416,1232.0,,,,1358.67,1232,1428
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,6,1095.0,945,1068.0,,,,1036.0,945,1095
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,5,1190.0,1225,1036.0,,,,1150.33,1036,1225
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,4,1208.0,1036,989.0,,,,1077.67,989,1208
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,3,1265.0,1234,1060.0,,,,1186.33,1060,1265
2025-03-05,256118,TKT,256118,Machine 1,47A-2A,48A-2A,2.0 OZ,MAYRA A,11,1278.0,1224,1173.0,,,,1225.0,1173,1278
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,5,1551.0,1558,1604.0,,,,1571.0,1551,1604
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,2,1513.0,1405,1592.0,,,,1503.33,1405,1592
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,3,1510.0,1483,1542.0,,,,1511.67,1483,1542
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,4,1549.0,1484,1605.0,,,,1546.0,1484,1605
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,10,1386.0,1604,1581.0,,,,1523.67,1386,1604
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,6,1601.0,1454,1578.0,,,,1544.33,1454,1601
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,7,1455.0,1484,1606.0,,,,1515.0,1455,1606
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,8,1567.0,1503,1533.0,,,,1534.33,1503,1567
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,9,1426.0,1600,1603.0,,,,1543.0,1426,1603
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,12,1423.0,1558,1188.0,,,,1389.67,1188,1558
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,1,1352.0,1558,1495.0,,,,1468.33,1352,1558
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,7,1600.0,1477,1539.0,,,,1538.67,1477,1600
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,11,1159.0,1311,1379.0,,,,1283.0,1159,1379
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,10,1601.0,1312,1393.0,,,,1435.33,1312,1601
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,9,1522.0,15332,1601.0,,,,6151.67,1522,15332
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,8,1252.0,1145,1106.0,,,,1167.67,1106,1252
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,6,1591.0,1598,1600.0,,,,1596.33,1591,1600
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,5,1522.0,1597,1556.0,,,,1558.33,1522,1597
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,4,1525.0,1596,1417.0,,,,1512.67,1417,1596
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,3,1601.0,1599,1463.0,,,,1554.33,1463,1601
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,2,1392.0,1194,1433.0,,,,1339.67,1194,1433
2025-03-04,256111,TKT,256111,Machine 1,48A-3A,48A-1B,2.0 OZ,MAYRA A,1,1337.0,1381,1216.0,,,,1311.33,1216,1381
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,12,1468.0,1501,1504.0,,,,1491.0,1468,1504
2025-03-04,256111,TKT,256111,Machine 2,48A-2A,48A-2B,2.0 OZ,MAYRA A,11,1565.0,1522,1605.0,,,,1564.0,1522,1605
2025-03-04,256111,TKT,256111,Machine 1,48A-3B,49A-2A,2.0 OZ,MAYRA A,1,1591.0,1128,14.0,,,,911.0,14,1591
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,12,1437.0,1608,1602.0,,,,1549.0,1437,1608
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,1,1323.0,1558,1523.0,,,,1468.0,1323,1558
2025-03-04,256111,TKT,256111,Machine 1,48A-3B,49A-2A,2.0 OZ,MAYRA A,2,1378.0,1388,1475.0,,,,1413.67,1378,1475
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,11,908.0,1392,1040.0,,,,1113.33,908,1392
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,10,1600.0,1604,1604.0,,,,1602.67,1600,1604
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,9,1602.0,1503,1553.0,,,,1552.67,1503,1602
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,8,1596.0,1603,1386.0,,,,1528.33,1386,1603
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,7,1465.0,1495,1320.0,,,,1426.67,1320,1495
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,5,1516.0,1599,1603.0,,,,1572.67,1516,1603
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,4,1606.0,1603,1586.0,,,,1598.33,1586,1606
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,3,1515.0,798,1232.0,,,,1181.67,798,1515
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,2,1442.0,1506,1263.0,,,,1403.67,1263,1506
2025-03-04,256111,TKT,256111,Machine 2,49A-1A,49A-1B,2.0 OZ,MAYRA A,6,1141.0,1244,1056.0,,,,1147.0,1056,1244
2025-03-04,256111,TKT,256111,Machine 1,48A-3B,49A-2A,2.0 OZ,MAYRA A,12,1596.0,1347,1425.0,,,,1456.0,1347,1596
2025-03-04,256111,TKT,256111,Machine 1,48A-3B,49A-2A,2.0 OZ,MAYRA A,7,1574.0,1605,1598.0,,,,1592.33,1574,1605
